date,year,month,district,population_1000s,waste_kg_per_capita_per_day,total_waste_tons_per_month,policy_phase
2023-04-01,2023,4,동작구,410,0.179,2204.6,Zero Waste Initiative
2023-04-01,2023,4,종로구,160,0.159,761.5,Zero Waste Initiative
2023-04-01,2023,4,중구,140,0.154,648.8,Zero Waste Initiative
2023-04-01,2023,4,용산구,240,0.158,1136.9,Zero Waste Initiative
2023-05-01,2023,5,강남구,550,0.198,3269.2,Zero Waste Initiative
2023-05-01,2023,5,서초구,450,0.209,2824.4,Zero Waste Initiative
2023-05-01,2023,5,송파구,670,0.196,3943.9,Zero Waste Initiative
2023-05-01,2023,5,강동구,450,0.174,2354.8,Zero Waste Initiative
2023-05-01,2023,5,마포구,380,0.178,2032.7,Zero Waste Initiative
2023-05-01,2023,5,영등포구,400,0.185,2217.3,Zero Waste Initiative
2023-05-01,2023,5,양천구,470,0.175,2467.1,Zero Waste Initiative
2023-05-01,2023,5,노원구,540,0.175,2827.7,Zero Waste Initiative
2023-05-01,2023,5,은평구,490,0.161,2371.3,Zero Waste Initiative
2023-05-01,2023,5,성북구,460,0.182,2511.4,Zero Waste Initiative
2023-05-01,2023,5,관악구,520,0.169,2642.9,Zero Waste Initiative
2023-05-01,2023,5,동작구,410,0.184,2265.1,Zero Waste Initiative
2023-05-01,2023,5,종로구,160,0.157,754.4,Zero Waste Initiative
2023-05-01,2023,5,중구,140,0.16,671.3,Zero Waste Initiative
2023-05-01,2023,5,용산구,240,0.159,1141.3,Zero Waste Initiative
2023-06-01,2023,6,강남구,550,0.199,3282.6,Zero Waste Initiative
2023-06-01,2023,6,서초구,450,0.198,2668.1,Zero Waste Initiative
2023-06-01,2023,6,송파구,670,0.203,4088.4,Zero Waste Initiative
2023-06-01,2023,6,강동구,450,0.181,2438.3,Zero Waste Initiative
2023-06-01,2023,6,마포구,380,0.179,2043.5,Zero Waste Initiative
2023-06-01,2023,6,영등포구,400,0.181,2166.8,Zero Waste Initiative
2023-06-01,2023,6,양천구,470,0.181,2549.4,Zero Waste Initiative
2023-06-01,2023,6,노원구,540,0.164,2656.6,Zero Waste Initiative
2023-06-01,2023,6,은평구,490,0.17,2496.8,Zero Waste Initiative
2023-06-01,2023,6,성북구,460,0.184,2543.5,Zero Waste Initiative
2023-06-01,2023,6,관악구,520,0.169,2629.7,Zero Waste Initiative
2023-06-01,2023,6,동작구,410,0.177,2179.3,Zero Waste Initiative
2023-06-01,2023,6,종로구,160,0.156,747.3,Zero Waste Initiative
2023-06-01,2023,6,중구,140,0.159,668.0,Zero Waste Initiative
2023-06-01,2023,6,용산구,240,0.157,1131.5,Zero Waste Initiative
2023-07-01,2023,7,강남구,550,0.22,3625.8,Zero Waste Initiative
2023-07-01,2023,7,서초구,450,0.219,2950.5,Zero Waste Initiative
2023-07-01,2023,7,송파구,670,0.224,4496.5,Zero Waste Initiative
2023-07-01,2023,7,강동구,450,0.198,2674.3,Zero Waste Initiative
2023-07-01,2023,7,마포구,380,0.202,2299.8,Zero Waste Initiative
2023-07-01,2023,7,영등포구,400,0.207,2486.3,Zero Waste Initiative
2023-07-01,2023,7,양천구,470,0.207,2916.0,Zero Waste Initiative
2023-07-01,2023,7,노원구,540,0.197,3198.3,Zero Waste Initiative
2023-07-01,2023,7,은평구,490,0.191,2806.8,Zero Waste Initiative
2023-07-01,2023,7,성북구,460,0.197,2713.9,Zero Waste Initiative
2023-07-01,2023,7,관악구,520,0.189,2945.6,Zero Waste Initiative
2023-07-01,2023,7,동작구,410,0.192,2361.2,Zero Waste Initiative
2023-07-01,2023,7,종로구,160,0.176,843.4,Zero Waste Initiative
2023-07-01,2023,7,중구,140,0.18,756.1,Zero Waste Initiative
2023-07-01,2023,7,용산구,240,0.175,1259.4,Zero Waste Initiative
2023-08-01,2023,8,강남구,550,0.226,3734.9,Zero Waste Initiative
2023-08-01,2023,8,서초구,450,0.224,3028.0,Zero Waste Initiative
2023-08-01,2023,8,송파구,670,0.229,4612.9,Zero Waste Initiative
2023-08-01,2023,8,강동구,450,0.201,2715.5,Zero Waste Initiative
2023-08-01,2023,8,마포구,380,0.201,2292.9,Zero Waste Initiative
2023-08-01,2023,8,영등포구,400,0.203,2431.4,Zero Waste Initiative
2023-08-01,2023,8,양천구,470,0.204,2873.3,Zero Waste Initiative
2023-08-01,2023,8,노원구,540,0.19,3077.3,Zero Waste Initiative
2023-08-01,2023,8,은평구,490,0.191,2808.2,Zero Waste Initiative
2023-08-01,2023,8,성북구,460,0.188,2593.1,Zero Waste Initiative
2023-08-01,2023,8,관악구,520,0.187,2911.7,Zero Waste Initiative
2023-08-01,2023,8,동작구,410,0.191,2355.1,Zero Waste Initiative
2023-08-01,2023,8,종로구,160,0.175,842.1,Zero Waste Initiative
2023-08-01,2023,8,중구,140,0.171,716.7,Zero Waste Initiative
2023-08-01,2023,8,용산구,240,0.182,1311.2,Zero Waste Initiative
2023-09-01,2023,9,강남구,550,0.255,4202.1,Zero Waste Initiative
2023-09-01,2023,9,서초구,450,0.258,3479.6,Zero Waste Initiative
2023-09-01,2023,9,송파구,670,0.271,5447.6,Zero Waste Initiative
2023-09-01,2023,9,강동구,450,0.248,3351.2,Zero Waste Initiative
2023-09-01,2023,9,마포구,380,0.23,2616.9,Zero Waste Initiative
2023-09-01,2023,9,영등포구,400,0.234,2803.1,Zero Waste Initiative
2023-09-01,2023,9,양천구,470,0.25,3527.0,Zero Waste Initiative
2023-09-01,2023,9,노원구,540,0.227,3674.9,Zero Waste Initiative
2023-09-01,2023,9,은평구,490,0.212,3113.8,Zero Waste Initiative
2023-09-01,2023,9,성북구,460,0.231,3189.3,Zero Waste Initiative
2023-09-01,2023,9,관악구,520,0.2,3127.4,Zero Waste Initiative
2023-09-01,2023,9,동작구,410,0.227,2798.1,Zero Waste Initiative
2023-09-01,2023,9,종로구,160,0.21,1009.9,Zero Waste Initiative
2023-09-01,2023,9,중구,140,0.199,836.4,Zero Waste Initiative
2023-09-01,2023,9,용산구,240,0.197,1421.3,Zero Waste Initiative
2023-10-01,2023,10,강남구,550,0.258,4250.6,Zero Waste Initiative
2023-10-01,2023,10,서초구,450,0.258,3476.9,Zero Waste Initiative
2023-10-01,2023,10,송파구,670,0.242,4871.2,Zero Waste Initiative
2023-10-01,2023,10,강동구,450,0.235,3175.0,Zero Waste Initiative
2023-10-01,2023,10,마포구,380,0.237,2706.2,Zero Waste Initiative
2023-10-01,2023,10,영등포구,400,0.239,2867.1,Zero Waste Initiative
2023-10-01,2023,10,양천구,470,0.226,3193.6,Zero Waste Initiative
2023-10-01,2023,10,노원구,540,0.204,3310.1,Zero Waste Initiative
2023-10-01,2023,10,은평구,490,0.224,3291.6,Zero Waste Initiative
2023-10-01,2023,10,성북구,460,0.23,3167.2,Zero Waste Initiative
2023-10-01,2023,10,관악구,520,0.229,3565.2,Zero Waste Initiative
2023-10-01,2023,10,동작구,410,0.242,2981.3,Zero Waste Initiative
2023-10-01,2023,10,종로구,160,0.199,954.1,Zero Waste Initiative
2023-10-01,2023,10,중구,140,0.201,844.8,Zero Waste Initiative
2023-10-01,2023,10,용산구,240,0.211,1517.9,Zero Waste Initiative
2023-11-01,2023,11,강남구,550,0.204,3361.1,Zero Waste Initiative
2023-11-01,2023,11,서초구,450,0.2,2703.6,Zero Waste Initiative
2023-11-01,2023,11,송파구,670,0.207,4160.0,Zero Waste Initiative
2023-11-01,2023,11,강동구,450,0.183,2473.4,Zero Waste Initiative
2023-11-01,2023,11,마포구,380,0.187,2127.1,Zero Waste Initiative
2023-11-01,2023,11,영등포구,400,0.183,2190.8,Zero Waste Initiative
2023-11-01,2023,11,양천구,470,0.178,2506.6,Zero Waste Initiative
2023-11-01,2023,11,노원구,540,0.165,2666.0,Zero Waste Initiative
2023-11-01,2023,11,은평구,490,0.165,2419.0,Zero Waste Initiative
2023-11-01,2023,11,성북구,460,0.182,2505.7,Zero Waste Initiative
2023-11-01,2023,11,관악구,520,0.172,2690.3,Zero Waste Initiative
2023-11-01,2023,11,동작구,410,0.185,2270.6,Zero Waste Initiative
2023-11-01,2023,11,종로구,160,0.156,750.0,Zero Waste Initiative
2023-11-01,2023,11,중구,140,0.161,676.3,Zero Waste Initiative
2023-11-01,2023,11,용산구,240,0.16,1150.8,Zero Waste Initiative
2023-12-01,2023,12,강남구,550,0.232,3834.9,Zero Waste Initiative
2023-12-01,2023,12,서초구,450,0.254,3431.7,Zero Waste Initiative
2023-12-01,2023,12,송파구,670,0.256,5151.4,Zero Waste Initiative
2023-12-01,2023,12,강동구,450,0.212,2865.0,Zero Waste Initiative
2023-12-01,2023,12,마포구,380,0.221,2521.6,Zero Waste Initiative
2023-12-01,2023,12,영등포구,400,0.221,2657.4,Zero Waste Initiative
2023-12-01,2023,12,양천구,470,0.221,3116.2,Zero Waste Initiative
2023-12-01,2023,12,노원구,540,0.198,3214.8,Zero Waste Initiative
2023-12-01,2023,12,은평구,490,0.214,3142.1,Zero Waste Initiative
2023-12-01,2023,12,성북구,460,0.216,2976.9,Zero Waste Initiative
2023-12-01,2023,12,관악구,520,0.191,2985.0,Zero Waste Initiative
2023-12-01,2023,12,동작구,410,0.23,2826.1,Zero Waste Initiative
2023-12-01,2023,12,종로구,160,0.191,918.1,Zero Waste Initiative
2023-12-01,2023,12,중구,140,0.182,764.9,Zero Waste Initiative
2023-12-01,2023,12,용산구,240,0.196,1411.4,Zero Waste Initiative
2024-01-01,2024,1,강남구,550,0.281,4635.1,Zero Waste Initiative
2024-01-01,2024,1,서초구,450,0.263,3546.1,Zero Waste Initiative
2024-01-01,2024,1,송파구,670,0.26,5221.6,Zero Waste Initiative
2024-01-01,2024,1,강동구,450,0.218,2948.4,Zero Waste Initiative
2024-01-01,2024,1,마포구,380,0.208,2374.4,Zero Waste Initiative
2024-01-01,2024,1,영등포구,400,0.228,2732.2,Zero Waste Initiative
2024-01-01,2024,1,양천구,470,0.235,3306.8,Zero Waste Initiative
2024-01-01,2024,1,노원구,540,0.215,3483.3,Zero Waste Initiative
2024-01-01,2024,1,은평구,490,0.208,3052.6,Zero Waste Initiative
2024-01-01,2024,1,성북구,460,0.238,3283.4,Zero Waste Initiative
2024-01-01,2024,1,관악구,520,0.214,3340.6,Zero Waste Initiative
2024-01-01,2024,1,동작구,410,0.236,2897.3,Zero Waste Initiative
2024-01-01,2024,1,종로구,160,0.213,1024.2,Zero Waste Initiative
2024-01-01,2024,1,중구,140,0.195,819.0,Zero Waste Initiative
2024-01-01,2024,1,용산구,240,0.203,1462.5,Zero Waste Initiative
2024-02-01,2024,2,강남구,550,0.243,4012.8,Zero Waste Initiative
2024-02-01,2024,2,서초구,450,0.259,3500.1,Zero Waste Initiative
2024-02-01,2024,2,송파구,670,0.266,5339.8,Zero Waste Initiative
2024-02-01,2024,2,강동구,450,0.226,3053.8,Zero Waste Initiative
2024-02-01,2024,2,마포구,380,0.23,2621.8,Zero Waste Initiative
2024-02-01,2024,2,영등포구,400,0.225,2703.2,Zero Waste Initiative
2024-02-01,2024,2,양천구,470,0.233,3283.7,Zero Waste Initiative
2024-02-01,2024,2,노원구,540,0.227,3671.0,Zero Waste Initiative
2024-02-01,2024,2,은평구,490,0.212,3115.5,Zero Waste Initiative
2024-02-01,2024,2,성북구,460,0.222,3069.2,Zero Waste Initiative
2024-02-01,2024,2,관악구,520,0.192,3002.7,Zero Waste Initiative
2024-02-01,2024,2,동작구,410,0.228,2804.9,Zero Waste Initiative
2024-02-01,2024,2,종로구,160,0.189,909.5,Zero Waste Initiative
2024-02-01,2024,2,중구,140,0.191,800.1,Zero Waste Initiative
2024-02-01,2024,2,용산구,240,0.207,1490.5,Zero Waste Initiative
2024-03-01,2024,3,강남구,550,0.198,3264.0,Zero Waste Initiative
2024-03-01,2024,3,서초구,450,0.197,2665.8,Zero Waste Initiative
2024-03-01,2024,3,송파구,670,0.206,4138.2,Zero Waste Initiative
2024-03-01,2024,3,강동구,450,0.181,2447.6,Zero Waste Initiative
2024-03-01,2024,3,마포구,380,0.18,2052.0,Zero Waste Initiative
2024-03-01,2024,3,영등포구,400,0.182,2179.4,Zero Waste Initiative
2024-03-01,2024,3,양천구,470,0.176,2486.5,Zero Waste Initiative
2024-03-01,2024,3,노원구,540,0.172,2793.3,Zero Waste Initiative
2024-03-01,2024,3,은평구,490,0.168,2464.3,Zero Waste Initiative
2024-03-01,2024,3,성북구,460,0.188,2599.3,Zero Waste Initiative
2024-03-01,2024,3,관악구,520,0.168,2619.4,Zero Waste Initiative
2024-03-01,2024,3,동작구,410,0.181,2225.4,Zero Waste Initiative
2024-03-01,2024,3,종로구,160,0.16,767.5,Zero Waste Initiative
2024-03-01,2024,3,중구,140,0.157,657.4,Zero Waste Initiative
2024-03-01,2024,3,용산구,240,0.161,1159.5,Zero Waste Initiative
2024-04-01,2024,4,강남구,550,0.195,3223.6,Zero Waste Initiative
2024-04-01,2024,4,서초구,450,0.204,2752.8,Zero Waste Initiative
2024-04-01,2024,4,송파구,670,0.196,3943.4,Zero Waste Initiative
2024-04-01,2024,4,강동구,450,0.179,2422.8,Zero Waste Initiative
2024-04-01,2024,4,마포구,380,0.186,2125.7,Zero Waste Initiative
2024-04-01,2024,4,영등포구,400,0.179,2149.5,Zero Waste Initiative
2024-04-01,2024,4,양천구,470,0.184,2600.4,Zero Waste Initiative
2024-04-01,2024,4,노원구,540,0.177,2860.4,Zero Waste Initiative
2024-04-01,2024,4,은평구,490,0.176,2593.7,Zero Waste Initiative
2024-04-01,2024,4,성북구,460,0.18,2477.2,Zero Waste Initiative
2024-04-01,2024,4,관악구,520,0.17,2649.4,Zero Waste Initiative
2024-04-01,2024,4,동작구,410,0.18,2217.4,Zero Waste Initiative
2024-04-01,2024,4,종로구,160,0.158,757.8,Zero Waste Initiative
2024-04-01,2024,4,중구,140,0.152,637.0,Zero Waste Initiative
2024-04-01,2024,4,용산구,240,0.155,1118.1,Zero Waste Initiative
2024-05-01,2024,5,강남구,550,0.195,3214.1,Zero Waste Initiative
2024-05-01,2024,5,서초구,450,0.196,2647.8,Zero Waste Initiative
2024-05-01,2024,5,송파구,670,0.209,4210.5,Zero Waste Initiative
2024-05-01,2024,5,강동구,450,0.181,2438.6,Zero Waste Initiative
2024-05-01,2024,5,마포구,380,0.18,2057.4,Zero Waste Initiative
2024-05-01,2024,5,영등포구,400,0.176,2108.4,Zero Waste Initiative
2024-05-01,2024,5,양천구,470,0.187,2629.7,Zero Waste Initiative
2024-05-01,2024,5,노원구,540,0.167,2713.5,Zero Waste Initiative
2024-05-01,2024,5,은평구,490,0.168,2465.2,Zero Waste Initiative
2024-05-01,2024,5,성북구,460,0.177,2447.8,Zero Waste Initiative
2024-05-01,2024,5,관악구,520,0.175,2731.1,Zero Waste Initiative
2024-05-01,2024,5,동작구,410,0.184,2259.5,Zero Waste Initiative
2024-05-01,2024,5,종로구,160,0.157,751.7,Zero Waste Initiative
2024-05-01,2024,5,중구,140,0.159,666.3,Zero Waste Initiative
2024-05-01,2024,5,용산구,240,0.159,1143.7,Zero Waste Initiative
2024-06-01,2024,6,강남구,550,0.198,3273.0,Zero Waste Initiative
2024-06-01,2024,6,서초구,450,0.201,2717.5,Zero Waste Initiative
2024-06-01,2024,6,송파구,670,0.196,3939.8,Zero Waste Initiative
2024-06-01,2024,6,강동구,450,0.185,2502.4,Zero Waste Initiative
2024-06-01,2024,6,마포구,380,0.179,2035.4,Zero Waste Initiative
2024-06-01,2024,6,영등포구,400,0.182,2184.6,Zero Waste Initiative
2024-06-01,2024,6,양천구,470,0.18,2533.0,Zero Waste Initiative
2024-06-01,2024,6,노원구,540,0.162,2629.9,Zero Waste Initiative
2024-06-01,2024,6,은평구,490,0.171,2520.0,Zero Waste Initiative
2024-06-01,2024,6,성북구,460,0.187,2585.7,Zero Waste Initiative
2024-06-01,2024,6,관악구,520,0.17,2646.1,Zero Waste Initiative
2024-06-01,2024,6,동작구,410,0.177,2177.2,Zero Waste Initiative
2024-06-01,2024,6,종로구,160,0.158,758.1,Zero Waste Initiative
2024-06-01,2024,6,중구,140,0.159,668.0,Zero Waste Initiative
2024-06-01,2024,6,용산구,240,0.157,1128.3,Zero Waste Initiative
2024-07-01,2024,7,강남구,550,0.221,3651.3,Zero Waste Initiative
2024-07-01,2024,7,서초구,450,0.224,3027.9,Zero Waste Initiative
2024-07-01,2024,7,송파구,670,0.228,4586.7,Zero Waste Initiative
2024-07-01,2024,7,강동구,450,0.205,2773.9,Zero Waste Initiative
2024-07-01,2024,7,마포구,380,0.204,2325.0,Zero Waste Initiative
2024-07-01,2024,7,영등포구,400,0.205,2463.2,Zero Waste Initiative
2024-07-01,2024,7,양천구,470,0.197,2784.3,Zero Waste Initiative
2024-07-01,2024,7,노원구,540,0.193,3121.1,Zero Waste Initiative
2024-07-01,2024,7,은평구,490,0.182,2668.8,Zero Waste Initiative
2024-07-01,2024,7,성북구,460,0.2,2754.2,Zero Waste Initiative
2024-07-01,2024,7,관악구,520,0.185,2885.2,Zero Waste Initiative
2024-07-01,2024,7,동작구,410,0.207,2540.9,Zero Waste Initiative
2024-07-01,2024,7,종로구,160,0.169,810.3,Zero Waste Initiative
2024-07-01,2024,7,중구,140,0.17,715.7,Zero Waste Initiative
2024-07-01,2024,7,용산구,240,0.172,1240.4,Zero Waste Initiative
2024-08-01,2024,8,강남구,550,0.214,3533.8,Zero Waste Initiative
2024-08-01,2024,8,서초구,450,0.218,2948.0,Zero Waste Initiative
2024-08-01,2024,8,송파구,670,0.234,4706.9,Zero Waste Initiative
2024-08-01,2024,8,강동구,450,0.196,2645.6,Zero Waste Initiative
2024-08-01,2024,8,마포구,380,0.192,2185.1,Zero Waste Initiative
2024-08-01,2024,8,영등포구,400,0.208,2498.9,Zero Waste Initiative
2024-08-01,2024,8,양천구,470,0.204,2869.7,Zero Waste Initiative
2024-08-01,2024,8,노원구,540,0.181,2936.1,Zero Waste Initiative
2024-08-01,2024,8,은평구,490,0.189,2775.0,Zero Waste Initiative
2024-08-01,2024,8,성북구,460,0.197,2716.1,Zero Waste Initiative
2024-08-01,2024,8,관악구,520,0.188,2927.9,Zero Waste Initiative
2024-08-01,2024,8,동작구,410,0.192,2365.0,Zero Waste Initiative
2024-08-01,2024,8,종로구,160,0.168,807.1,Zero Waste Initiative
2024-08-01,2024,8,중구,140,0.164,689.8,Zero Waste Initiative
2024-08-01,2024,8,용산구,240,0.181,1302.0,Zero Waste Initiative
2024-09-01,2024,9,강남구,550,0.231,3804.8,Zero Waste Initiative
2024-09-01,2024,9,서초구,450,0.261,3527.6,Zero Waste Initiative
2024-09-01,2024,9,송파구,670,0.256,5142.5,Zero Waste Initiative
2024-09-01,2024,9,강동구,450,0.241,3255.9,Zero Waste Initiative
2024-09-01,2024,9,마포구,380,0.217,2470.9,Zero Waste Initiative
2024-09-01,2024,9,영등포구,400,0.232,2780.3,Zero Waste Initiative
2024-09-01,2024,9,양천구,470,0.228,3217.9,Zero Waste Initiative
2024-09-01,2024,9,노원구,540,0.242,3922.9,Zero Waste Initiative
2024-09-01,2024,9,은평구,490,0.222,3260.6,Zero Waste Initiative
2024-09-01,2024,9,성북구,460,0.23,3176.0,Zero Waste Initiative
2024-09-01,2024,9,관악구,520,0.216,3367.5,Zero Waste Initiative
2024-09-01,2024,9,동작구,410,0.235,2885.0,Zero Waste Initiative
2024-09-01,2024,9,종로구,160,0.193,925.8,Zero Waste Initiative
2024-09-01,2024,9,중구,140,0.205,862.4,Zero Waste Initiative
2024-09-01,2024,9,용산구,240,0.201,1446.1,Zero Waste Initiative
2024-10-01,2024,10,강남구,550,0.251,4149.3,Zero Waste Initiative
2024-10-01,2024,10,서초구,450,0.241,3252.7,Zero Waste Initiative
2024-10-01,2024,10,송파구,670,0.268,5383.4,Zero Waste Initiative
2024-10-01,2024,10,강동구,450,0.239,3220.9,Zero Waste Initiative
2024-10-01,2024,10,마포구,380,0.21,2394.7,Zero Waste Initiative
2024-10-01,2024,10,영등포구,400,0.207,2484.9,Zero Waste Initiative
2024-10-01,2024,10,양천구,470,0.252,3547.5,Zero Waste Initiative
2024-10-01,2024,10,노원구,540,0.21,3406.1,Zero Waste Initiative
2024-10-01,2024,10,은평구,490,0.244,3579.7,Zero Waste Initiative
2024-10-01,2024,10,성북구,460,0.223,3072.5,Zero Waste Initiative
2024-10-01,2024,10,관악구,520,0.241,3765.2,Zero Waste Initiative
2024-10-01,2024,10,동작구,410,0.221,2713.6,Zero Waste Initiative
2024-10-01,2024,10,종로구,160,0.221,1061.2,Zero Waste Initiative
2024-10-01,2024,10,중구,140,0.198,832.4,Zero Waste Initiative
2024-10-01,2024,10,용산구,240,0.204,1471.7,Zero Waste Initiative
2024-11-01,2024,11,강남구,550,0.207,3422.9,Zero Waste Initiative
2024-11-01,2024,11,서초구,450,0.197,2663.0,Zero Waste Initiative
2024-11-01,2024,11,송파구,670,0.203,4077.5,Zero Waste Initiative
2024-11-01,2024,11,강동구,450,0.185,2501.3,Zero Waste Initiative
2024-11-01,2024,11,마포구,380,0.18,2050.5,Zero Waste Initiative
2024-11-01,2024,11,영등포구,400,0.174,2092.3,Zero Waste Initiative
2024-11-01,2024,11,양천구,470,0.189,2665.5,Zero Waste Initiative
2024-11-01,2024,11,노원구,540,0.171,2768.4,Zero Waste Initiative
2024-11-01,2024,11,은평구,490,0.171,2519.9,Zero Waste Initiative
2024-11-01,2024,11,성북구,460,0.175,2419.5,Zero Waste Initiative
2024-11-01,2024,11,관악구,520,0.168,2627.2,Zero Waste Initiative
2024-11-01,2024,11,동작구,410,0.184,2266.9,Zero Waste Initiative
2024-11-01,2024,11,종로구,160,0.159,761.1,Zero Waste Initiative
2024-11-01,2024,11,중구,140,0.162,679.6,Zero Waste Initiative
2024-11-01,2024,11,용산구,240,0.161,1161.1,Zero Waste Initiative
2024-12-01,2024,12,강남구,550,0.252,4166.2,Zero Waste Initiative
2024-12-01,2024,12,서초구,450,0.243,3287.0,Zero Waste Initiative
2024-12-01,2024,12,송파구,670,0.244,4909.1,Zero Waste Initiative
2024-12-01,2024,12,강동구,450,0.211,2854.0,Zero Waste Initiative
2024-12-01,2024,12,마포구,380,0.208,2374.9,Zero Waste Initiative
2024-12-01,2024,12,영등포구,400,0.226,2707.0,Zero Waste Initiative
2024-12-01,2024,12,양천구,470,0.207,2921.5,Zero Waste Initiative
2024-12-01,2024,12,노원구,540,0.196,3180.9,Zero Waste Initiative
2024-12-01,2024,12,은평구,490,0.199,2924.1,Zero Waste Initiative
2024-12-01,2024,12,성북구,460,0.213,2941.4,Zero Waste Initiative
2024-12-01,2024,12,관악구,520,0.209,3265.6,Zero Waste Initiative
2024-12-01,2024,12,동작구,410,0.205,2525.8,Zero Waste Initiative
2024-12-01,2024,12,종로구,160,0.197,947.3,Zero Waste Initiative
2024-12-01,2024,12,중구,140,0.196,825.1,Zero Waste Initiative
2024-12-01,2024,12,용산구,240,0.189,1358.2,Zero Waste Initiative
